,ark,language of material,contributing institution,title,creator,call_number,physical description,date (inclusive),date (bulk),abstract,physical location,dates,creator/collector,extent,date,photographer,collector,material specific details,source,author,language,phyiscal location,repository,record series,origination,shelf location,original,series,id,date_gmt,modified,modified_gmt,slug,status,type,link,featured_media,template,tags,guid.rendered,title.rendered,acf.ucdlib_manuscript_biog,acf.ucdlib_manuscript_descrip,acf.ucdlib_manuscript_call_num,acf.ucdlib_manuscript_date,acf.ucdlib_manuscript_extent_num,acf.ucdlib_manuscript_extent_type,acf.ucdlib_manuscript_url,acf.ucdlib_manuscript_moreinfo_name,acf.ucdlib_manuscript_moreinfo_url,acf.ucdlib_manuscript_moreinfo2_name,acf.ucdlib_manuscript_moreinfo2_url,acf.ucdlib_manuscript_photo_cat,_links.self,_links.collection,_links.about,_links.wp:attachment,_links.wp:term,_links.curies,_links.wp:featuredmedia,acf.ucdlib_uacollections_description,acf.ucdlib_uacollections_history,acf.ucdlib_uacollections_call_num,acf.ucdlib_uacollections_extent_num,acf.ucdlib_uacollections_extent_type,acf.ucdlib_uacollections_date,acf.ucdlib_uacollections_subject,acf.ucdlib_uacollections_moreinfo_url,acf.ucdlib_uacollections_moreinfo_name
715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10526,2017-03-22T19:56:11,2017-03-22T12:56:11,2017-03-22T19:56:11,craig-thornton-w-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/craig-thornton-w-papers/,0.0,,[2630],https://www.library.ucdavis.edu/manuscript/craig-thornton-w-papers/,"Craig, Thornton W. Papers.",Capay Valley physician,"Diaries which discuss a medical doctor's visits, prescriptions and accounts.",D-088,1877-1922,1.2,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10526'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10526'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10526'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10497,2017-03-22T19:56:10,2017-03-22T12:56:10,2017-03-22T19:56:10,cleveland-john-f-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/cleveland-john-f-papers/,0.0,,[2626],https://www.library.ucdavis.edu/manuscript/cleveland-john-f-papers/,"Cleveland, John F. Papers.","John Cleveland's family were neighbors of the parents of Horace Greeley. After learning the printer's trade, he obtained a place on the <cite>New York Tribune</cite>, which had been founded by Greeley three years before. In 1846 he married Mr. Greeley's sister Esther. He was at different times Albany correspondent of the <cite>Tribune</cite>, editor of the weekly and semi-weekly editions, and news editor.",Letters from Horace Greeley to Cleveland.,MC163,1859,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10497'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10497'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10497'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10418,2017-03-22T19:56:07,2017-03-22T12:56:07,2017-03-22T19:56:07,benson-mary-foley-1992-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/benson-mary-foley-1992-papers/,0.0,,[2625],https://www.library.ucdavis.edu/manuscript/benson-mary-foley-1992-papers/,"Benson, Mary Foley ( -1992). Papers.","Chief Scientific Illustrator for the Bureau of Entomology, USDA; Senior Scientific Illustrator at the University of California, Davis.","Ten botanical lithographs. For examples of Benson's entomological illustrations, see the Howard Lester McKenzie Collection (D-309).",MC043,197-.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10418'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10418'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10418'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10416,2017-03-22T19:56:07,2017-03-22T12:56:07,2017-03-22T19:56:07,belasco-david-1859-1931-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/belasco-david-1859-1931-collection/,0.0,,[2623],https://www.library.ucdavis.edu/manuscript/belasco-david-1859-1931-collection/,"Belasco, David (1859-1931). Collection.","American stage manager, producer, and playwright known for his realistic stage sets.","Thirty-three photographs depicting Belasco's production of <cite>The Darling of the Gods</cite>, which opened December 3, 1902, at the Belasco Theatre in New York City.",MC033,1902,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10416'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10416'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10416'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10399,2017-03-22T19:56:06,2017-03-22T12:56:06,2017-03-22T19:56:06,avant-garde-poetry-collection-posters,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/avant-garde-poetry-collection-posters/,0.0,,[2626],https://www.library.ucdavis.edu/manuscript/avant-garde-poetry-collection-posters/,Avant Garde Poetry Collection: Posters.,,Graphic announcements of Avant-Garde poetry events.,O-040,1955- .,3.5,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10399'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10399'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10399'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10398,2017-03-22T19:56:06,2017-03-22T12:56:06,2017-03-22T19:56:06,avant-garde-poetry-collection-ephemera,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/avant-garde-poetry-collection-ephemera/,0.0,,[2626],https://www.library.ucdavis.edu/manuscript/avant-garde-poetry-collection-ephemera/,Avant Garde Poetry Collection: Ephemera.,,"Advertisements for book fairs, poetry readings, and other public events; press releases announcing new books and printing services.",O-030,1955- .,2.8,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10398'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10398'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10398'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10395,2017-03-22T19:56:06,2017-03-22T12:56:06,2017-03-22T19:56:06,askine-sibyl-e-collection,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/askine-sibyl-e-collection/,0.0,,[2627],https://www.library.ucdavis.edu/manuscript/askine-sibyl-e-collection/,"Askine, Sibyl E. Collection.",,Seven bills of sale and transfer of African slaves in New England.,MC034,1837-1857.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10395'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10395'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10395'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10394,2017-03-22T19:56:06,2017-03-22T12:56:06,2017-03-22T19:56:06,arnold-hubert-a-1994-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/arnold-hubert-a-1994-papers/,0.0,,[2623],https://www.library.ucdavis.edu/manuscript/arnold-hubert-a-1994-papers/,"Arnold, Hubert A. ( -1994). Papers.","Professor of Mathematics, University of California, Davis.","Extensive collection of sheet music for piano, with an emphasis on sentimental music from the turn of the century; some research and classroom materials in mathematics theory and philosophy.",D-210,1890-1940.,8.5,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10394'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10394'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10394'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10377,2017-03-22T19:56:06,2017-03-22T12:56:06,2017-03-22T19:56:06,allred-berten-w-1904-papers,publish,manuscript,https://www.library.ucdavis.edu/archives-and-special-collections/manuscript/allred-berten-w-1904-papers/,0.0,,[1441],https://www.library.ucdavis.edu/manuscript/allred-berten-w-1904-papers/,"Allred, Berten W. (1904- ). Papers.",,"Paper written by Allred entitled George Morgan, pioneer importer and breeder of American Herefords (1967), detailing Morgan's family history and the development of his business.",MC029,1967-1971.,,linear feet,,,,,,False,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript/10377'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/manuscript'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=10377'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=10377'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26330,2018-02-13T22:22:40,2018-02-13T14:22:40,2018-02-13T22:22:40,department-of-animal-science-records,publish,ua-collection,https://www.library.ucdavis.edu/ua-collection/department-of-animal-science-records/,,,[],https://www.library.ucdavis.edu/?post_type=ua-collection&#038;p=26330,Department of Animal Science Records,,,,,,,,,,,,,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/ua-collection/26330'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/ua-collection'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/ua-collection'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=26330'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=26330'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,"Correspondence, minutes, reports, subject files, course lists, and scrapbooks documenting the administrative activities and programs of the Department of Animal Science. ","The Department of Animal Science, originally the Division of Animal Husbandry, originated in Berkeley in 1901. The division moved to Davis in 1908 and 1909 and later became the Department of Animal Husbandry. The department's name changed to Animal Science in 1967.",AR-001,173.2 ,linear feet,1925-2017.,,http://www.oac.cdlib.org/findaid/ark:/13030/c83r0zn4/,Finding Aid on the Online Archive of California
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6559,2017-02-23T21:31:00,2017-05-02T14:16:40,2017-05-02T21:16:40,department-of-irrigation-photographs,publish,ua-collection,https://www.library.ucdavis.edu/ua-collection/department-of-irrigation-photographs/,,,[],https://www.library.ucdavis.edu/ua-collection/department-of-irrigation-photographs/,Department of Irrigation Photographs,,,,,,,,,,,,,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/ua-collection/6559'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/ua-collection'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/ua-collection'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=6559'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=6559'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,"The collection contains images taken by the department from 1895-1959. Subjects include many topics related to California irrigation including dams, canals, reservoirs, pumps, wells, preparing land for irrigation, and field and laboratory experiments. Most of the images were taken in California, however there are also photographs from other locations in the western United States.",,AR-058,26.8,linear feet,1895-1959.,College of Agriculture and Environmental Sciences,http://www.oac.cdlib.org/findaid/ark:/13030/c8f76gzk/,Finding Aid on the Online Archive of California
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6532,2017-02-23T21:30:58,2017-05-02T14:52:51,2017-05-02T21:52:51,academic-senate,publish,ua-collection,https://www.library.ucdavis.edu/ua-collection/academic-senate/,,,[],https://www.library.ucdavis.edu/ua-collection/academic-senate/,Academic Senate Records,,,,,,,,,,,,,[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/ua-collection/6532'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/ua-collection'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/types/ua-collection'}],[{'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/media?parent=6532'}],"[{'taxonomy': 'post_tag', 'embeddable': True, 'href': 'https://www.library.ucdavis.edu/wp-json/wp/v2/tags?post=6532'}]","[{'name': 'wp', 'href': 'https://api.w.org/{rel}', 'templated': True}]",,"Correspondence, manuals, handbooks, bylaws, reports, meeting minutes, publications.",,AR-108,8,linear feet,1931-1999.,Academic Senate,,
